406865.269185,286297.117989
405689.834918,287711.382671
408316.388669,286065.068096
407674.429937,286275.319285
407431.081792,285199.904213
408202.456313,286627.710682
407463.137466,287224.120519
406644.204,287157.310824
407120.824163,286593.221946
406090.906241,285903.329808
406455.971089,286819.70803
408329.207957,285885.561027
407992.679368,286312.307961
407182.784003,288274.795544
406888.323321,287480.223023
406799.33729,287624.719662
405724.860276,286866.422797
408581.10914,286183.09476
407464.030698,286697.595406
406817.182773,285462.948519
406800.189887,285514.262529
407159.992554,286177.990055
406950.611984,288320.979774
407201.023932,285745.856939
407743.962541,286376.84108
405201.718895,285845.766213
407595.514381,286461.78796
405944.968087,285992.029641
405062.780877,286004.902361
407405.325604,286496.841278
406384.311791,287032.26536
407395.697193,286576.277743
406221.01786,288073.722136
406116.454457,287382.381553
405818.055311,287212.630694
406843.218274,286375.848162
406832.337553,286998.019277
405100.734031,286597.01161
407502.254046,287054.212469
407607.7937,288300.814338
407920.21618,287474.184043
407341.822198,286747.913284
407562.601018,287156.372164
407440.891208,286946.668761
407305.272548,285980.397601
406779.845608,286683.553691
406129.470375,288178.891066
408070.280477,286279.175884
407056.817202,287300.259233
406972.444963,287467.209454
406857.620714,286588.087127
407535.855836,286451.652766
407922.248657,285218.053725
407636.353936,288223.660233
405673.766604,286076.144622
405076.319379,286670.739063
407711.099012,288214.993349
407887.56287,287915.071607
407994.238568,284963.228006
408056.512604,287598.207221
407740.71793,286903.378415
408261.751344,287935.877115
407704.752679,288321.102733
406198.222871,286701.438418
407261.148095,287971.766925
406419.968031,287846.672492
408639.988308,286079.972675
407752.056454,285067.85716
408209.868961,285539.996031
405510.164631,286241.978402
406548.198037,286771.323734
407187.280494,286387.495604
406981.944627,286412.841547
405443.650917,286274.617328
407189.768389,287034.599181
407248.91272,286246.605404
405981.546492,286460.265876
405408.199941,285538.755768
407290.61759,287850.840823
406563.816818,287227.753951
405618.302805,286171.010572
407987.476728,286086.624555
405589.538342,286123.352876
407049.353322,287246.988926
